chasing life ( pulsa&#231 ; &#227 ; o zero ) is an action/comedy about 25 year old lovable loser alex who , when his life hits rock bottom and decides to end it all , shares his dogs euthanasia poison just moments before a dramatic turn of events sends him hilariously and desperately seeking the antidote which he must find within 4 hours or die . 	0
but the latter is currently in a swedish prison cell . 	0
an un-relentless action film that will attract , through word of mouth , all those hooked on gaming on their pc's and drag them back into the cinema auditoriums . 	0
jim , stifler and finch return in the last american pie movie . 	0
mary is an 18-year-old high school senior , and joe , her fianc&#233 ; , is 23 , working hard to get techweb established as an internet consulting firm . 	0
when valento lets his temper get the better of him , he needs a fall guy , and everyone's favorite dupe rises to the top . 	0
blueberry is stationed in the little town of palomito as sheriff . 	0
for escape he paints the visions that haunt him , while eleanor sends all of his hard earned money to a seedy tele-evangelist . 	0
in order to continue giving therapy without leaving his home he gives it over the internet . 	0
centuries of tradition place this holy mountain in the sinai peninsula of egypt , but compelling evidence will show that this hallowed ground , where moses was told to take the shoes of his feet before the burning bush , may actually be in the barren deserts of northwestern saudi arabia . 	0
once there , she makes friends with bombastic bobbie markowe . 	0
four characters are carried over , the first sergeant , the clerk , the mess sergent , and the misfit . 	0
yet this highly traditional world is facing profound changes due to the postwar influx of foreign images and ideas in japanese culture . 	0
then she buys a bar of chocolate from the neighborhood store . . . 	0
mile zero is a story about a father with a remarkable capacity to love , but who lets fear and desperation rule his actions . 	0
it's then up to mining engineer chris mccormack and sheriff sam parker to mobilize an eclectic group of townspeople , including the sheriff's young son , mike , her daughter , ashley and paranoid radio announcer harlan , into battle against the bloodthirsty eight-legged beasts . 	0
if you go to attic town you'll find a place where the streets have no names and you can never turn back . 	0
two american tourists on a romantic camping trip are brutally murdered . 	0
each weekend they come back with nothing but a hangover . 	0
all while jolynn is persued by a masculine , toothpick chewing sheriff . 	0
otis wants to relive the old days , mark doesn't . 	0
a malediction passed from generation to generation has it that any woman in her family who sings will die . 	0
so when he meets the mysterious professor darabont who offers him a very well paying job to transport sealed packages across the mexican border , morales cannot refuse . 	0
these divisions of play into gender roles cause the girls to start talking as if they were sociologists and psychologists discussing learned behaviors . 	0
told in five parts to represent each of the five senses , the sheltered 25-year-old learns to understand his own senses and those around him . 	0
however after roxie has undergone the 'casting couch' treatment , and fred has had his wicked way with her , he reveals that he has no more connections in showbusiness than she does . 	0
it is a story about love , passion , addiction , brillance and the ignorance of greed . 	0
the kids go through many adventures as a result of taking the flag home . 	0
father benito has been receiving financial help from the region's drug lord for the construction of a new health clinic . 	0
grueling days of blue-collar construction work fund their nocturnal pursuit of becoming full-time musicians . 	0
this is the decades-long story of the relationship between a prominent high school football coach ( harris ) in a small south carolina town and the illiterate , mentally-challenged man nicknamed radio ( gooding ) whom he mentors , who before that had always been the target of jokes and teasing by the community . 	0
alex rose , a 23-year-old filmmaker arrives in hollywood , to pursue his dream . 	0
tong is sent back to fetch some things for devlin and unknowingly tries on devlin's tuxedo and finds that it gives extraordinary powers to anyone that dons the suit . 	0
a postal worker has some lunch in a chinese restaurant and falls in love with the waitress , who happens to be chinese . 	0
an offbeat horror tale about a group of five college friends on vacation at a remote mountain cabin when one contracts a flesh-eating virus . 	0
this means that his superiors hold him in high regard for his unblemished reputation and excellent track record . 	0
stranded on a lonely road , a schoolbus full of high school basketball players , their coaches , and cheerleaders must defend themselves from the creeper - a flesh-eating ancient beast that resurfaces on the earth every 23 years to feed . 	0
after five years of research and shooting , this unique film is now completed . 	0
"in the film , "" wake "" , the fateful reunion of four brothers quickly dissolves into a night of drinking , deceit , perversions , and death . "	0
charlie beck is a handsome british charmer , he arrives in a vintage sports car and woos sally until he sweeps her off her feet . 	0
akash has a soft corner for his fellow doctor neha mathur , a suave and self-assured woman who will never let her personal life get in the way of her profession . 	0
amerika and zed are upset that kyle is spending more time with trasha than with them . 	0
one of the theives betrays his companions and swipes the gold for himself . 	0
they swore to have their unborn babies get married when they grew up . 	0
'nine dead gay guys' is the outrageous but hilarious result of the ensuing caper as the lads begin the search for the elusive bed . 	0
familiar stranger chronicles stacy krebbs , a 19-year-old college student : who is viciously attacked one night in her home by a mysterious stalker . 	0
sally's daughter , vicky , is aware of beck's chosen profession and threatens to tell her mom ( who beck has fallen in love with ) about it unless he tutors her in the art of card counting . 	0
however when he finds it's in a porno with actress sharonna he can't go through with it despite her good advice on how to do it . 	0
a fairly optimistic representation of family abuse , sexual , psychological and physical violence . 	0
now the monk must look for a new scrollkeeper . 	0
she is sent to prison for life , and astrid has to go through foster home after foster home . 	0
steve and eric are average guys living average lives with their average wives in the small suburban town of freehold , new jersey . 	0
alenka indulges in the belief that her lover is dead in order to account for his absence . 	0
she must stand trial to seek freedom from a life of imprisonment . 	0
fashion is considered a glamorous industry full of beautiful people . 	0
the military team must shut down the computer and get out , fighting their way past zombies , mutants , and the computer itself , before the virus escapes and infects the rest of the world . 	0
an homage to the early 1960s sex comedies that starred rock hudson and doris day . 	0
the egoists is an ensemble piece that reveals the lives of several characters as they are brought together to mount a theatrical production . 	0
along the way to finding out how she ended up like that ( and how to get back into her own body ) , she discovers how shallow and cruel she's always been . . . 	0
the teen must decide whether to become immortal and stay with a tuck she's fallen in love with . 	0
this discovery thrusts tong into world of international intrigue and espionage and pairs him with an inexperienced partner ( hewitt ) . 	0
eleven year old david wiseman is mad about cricket but no good at it . 	0
he hired angel . com to kill lui because lui opposed nunn's business plans , and also because nunn is carrying on a secret affair with lui's wife . 	0
in singapore , that means that at the age of 12 , the government has decided that they are not as academically inclined as their peers . 	0
armed with $20 dollars and a backpack pastor william sets off on an adventure across the united states in an adventure that would change the lives of millions and test him beyond measure . 	0
upon arrival , josch and t&#252 ; rlich find ischgl to be a center for apr&#232 ; s ski parties , and drink hard to blend in . 	0
" "" the ballad of bering strait "" is a two and a half year epic that follows bering strait's amazing cultural fusion-coming of age journey in america . "	0
their relationship has seen better days and jessica acquiring a clapped-out 1984 skoda doesn't make things easier . 	0
originally a 30 minute portion for an anthology film , impostor was retooled into a full length feature film . 	0
"tiz's best friend mel is a veteran of the "" drug game "" and has spent some part of every year in prison since he was twelve . "	0
meanwhile , randolph is slowly turning insane with his only thoughts focusing on killing smoochy and getting back to his life of luxury . 	0
there are two distince paths in life good vs . evil . 	0
the film focuses on the relationships between each of the four people and what happens when an affair takes place between two of them who are not married to each other and logically betraying the two remaining characters . 	0
edgar , duncan's sixty year old , distant father , doesn't understand the strange manifestations of his son's mourning . 	0
when the popular , restless landon carter is forced to participate in the school drama production he falls in love with jamie sullivan , the daughter of the town's minister . 	0
fresh out of prison , dara is on a mission to scatter her mother's ashes in lake superior . 	0
ace homicide detective matt , ( christian de la fuente ) , leads the state in murder convictions , but his job has a big downside - he spends every day with dead victims and that's pushed him to question his belief in god , family , love . 	0
although initially repelled by simon , rose is determined to make him fall in love with her and succeeds . 	0
after waking up in hell to find out that his mask has been stolen by a dream devil by the name of freddy kruger , he must take revenge . 	0
this film was shot during two trips that majid majidi took in western afghanistan in 2001 and 2002 . 	0
'tracks' is based on the true-story of a middle class white suburban teenagers who unknowingly committed a senseless act of violence in july of 1982 . 	0
together they piece together the story of a forbidden love affair , and discover one of their own . 	0
"as the suspense builds toward a gripping climax , it soon becomes clear that the cia's old maxims are true : "" trust no one "" and "" nothing is what it seems . "" "	0
unhappy father of a draining family he has no controls whatsoever over his life . 	0
"how has the "" excitement "" of the 70's turned into the "" blandness "" of today ? "	0
the doctor delivers the news that this has been a false pregnancy , one in which the embryo never develops . 	0
the film captures intense footage of several art events as well as interviews with burning man organizers larry harvey ( also co-founder ) , crimson rose and will roger who explain how , what started in 1986 as an impromptu summer solstice celebration , put on by a few friends at a beach in san francisco , has turned into a full-blown exercise in city planning and management with a hefty price-tag . 	0
unbeknownst to the contestants , the game's host has struck a deal with the soldiers hired to guard the money , and does not really have the player's best interests , or even basic safety , at heart . 	0
eva is an accidental witness of the death of a young girl , even more : she's got it all on tape . 	0
he is visited by a house-elf named dobby and warned not to go back to hogwarts . 	0
in return , a million dollars in cash each . 	0
arrested and imprisoned in a juvenile detention facility , leland comes in contact with an aspiring writer and prison teacher , pearl madison ( cheadle ) . 	0
"the last 6 weeks have been spent trying to "" get out "" of the relationship . "	0
sharing a cabin together , each finds out a little bit about themselves over the course of 10 days . 	0
after discovering a passenger ship missing since 1962 floating adrift on the bering sea , salvagers claim the vessel as their own . 	0
"based on nicole valery-grossu's european best seller autobiographic novel "" bless you , prison "" , the film is a true story , with real events and characters . "	0
loonies is a touching comedy about five psychiatric patients who are forced to exchange their familiar surroundings for an old-fashioned , impersonal institution . 	0
frank ( played by sal mazzotta ) , family under-bossman vito lupo ( played by leo rossi ) , and consigliori danny defino ( played by johnny williams ) try to find out who is responsible for usurping the family's power before they implode from their own internal strife . 	0
while seeing them in the act of love making , billy kills his wife and best friend . 	0
like her mother , she is down to earth , clever , and a huge fan of the musical sweeney todd . 	0
the tucks have a secret , they're immortal . they 	0
her stalker looks threatening but his manner seems to suggest that he is just a confused social outcast , trapped in an obsessive , repetitive rut that revolves around anna . 	0
dizzy then gets noticed by the head cheerleader , danielle , and helps the school football team gain self-respect to win games . 	0
after a long inventory of break-up mishaps , nick enlists the help of his best friend to plan the perfect escape from his overbearing girlfriend . 	0
missing her opportunity with him that night , cameron diaz is talked into pursuing him to his brother's wedding . 	0
three stories delicately intertwined by the beauty of sadness . 	0
when a storm leaves the two shipwrecked on a deserted island , however , the tables suddenly turn . . . 	0
oliver , an emotional gigolo who doesn't belive he deserves to love , arrives in copenhagen to surprise a summer flirt but ends up meeting lulu . 	0
murder , cannibalism and satanic rituals are just a few of the 1000+ horrors that await . 	0
in converging with angels , a world-weary sex worker ( dylan thomas ) impulsively takes in a drunk , fragile young woman who is in distress ( allison campbell ) , hoping to force some measure of redemption in a life that is financially comfortable , but morally and spiritually bankrupt . 	0
but despite his looks of francis , he indeed is henry ( timothy bottoms ) , a man with a much better character than patricia ever could have dreamt of . 	0
now ten years later , his hope in life now is to find line , an ideal woman lost in his imagination . 	0
when every one suspects that it is him , the trio then set out to find the culprit and find out more than they bargained for : the diary of tom riddle , why hagrid was expelled and what the chamber of secrets is and why is it so feared in hogwarts . 	0
" "" notebook "" follows a young couple ( mcadams and gosling ) who meet in their teens and are reunited after world war ii . "	0
van wilder is a guy who has been at his college for seven years . 	0
series of 12 short movies from the start of the twentieth century , compiled by michel reilhac . 	0
caught in this battle of wills is clara's daughter , victoria , who finds she is about to be married into the same faith that murdered her father . 	0
soon after , christin returns as a fierce ghost , and begins to kill all in her path at the hotel as a means for revenge . 	0
for daredevil justice is blind--and for the guilty , there's hell to pay . 	0
it is a look into one of the major social issues of the 21st century , inmigration . 	0
emma agrees to bret's plan and the thefts are go smoothly , resulting in enough money for the lovers to go away , but emma wants more . 	0
after some time the son and daughter-in-law must depart , leaving the old man alone with his dreams and fading breath . 	0
" "" some like it hot "" meets "" stir crazy "" describes the antics of the film . "	0
the people want to lynch him and blueberry can only just prevent that . 	0
marquez is working with barrillo , and is about to assassinate el presidente and assume power . 	0
after steve's job opportunity in san francisco falls through , he comes up with a plan . 	0
living in a hidden illegal migrant camp in southern california with her brother and sister , evelia becomes a witness to murder involving international spies . 	0
while enders is initially frustrated with his assignment , his respect grows as the codetalkers prove their worth in the brutal battle to take saipan . 	0
his plans go awry , however , when his older brother , keith , returns from prison . 	0
he then dedicates himself to making sure the video tape is released to the public . 	0
when their house is robbed on christmas eve they team up to track him down . 	0
he has returned as a ghost , but he can do nothing but passively observe as the police stand clueless to the murder . 	0
a team of scientists is recruited in a crash project to send a ship and bomb into the center of the earth to prevent the catastrophe . 	0
in all , the film examines a destructive relationship that struggles with even the simplest decisions . 	0
he feels he is only an instrument of their greed . 	0
still , it might come true , if she would handle her life more genuinely . 	0
the tabloids go crazy for the new girl on the cell block , and roxie finally becomes a star . 	0
after a couple of near-successes , they go for broke by planning an elaborate kidnapping scheme that can't miss . 	0
simon calms his prot&#233 ; g&#233 ; that genuine happiness only comes from the inside . 	0
as she makes her way through the dazed world of the city's junkies , only one person seems able to provide any help : the obsessive and self-destructive miles , the last of the city's security officers . 	0
the film stars jim caviezel as dantes , a sailor who is falsely accused of treason by his best friend fernand ( guy pearce ) , who wants dantes' girlfriend mercedes ( dagmara dominczyk ) for himself . 	0
a team of experts must return back in time and replace the butterfly . 	0
isidor's tortilla heaven is the best restaurant in new mexico maybe even the world . 	0
over a fourteen year period they were the heartbeat on every hit from motown's detroit era . 	0
he's lost his super powers , and it will take all of bachelorman's skill and cunning to get his lois lane back . 	0
there , they plot revenge on those who made fun of them , and especially the power-hungry christine . 	0
not to worry , his two friends tim ( lord jamar ) and sean ( ivan martin ) are self proclaimed singles experts who are willing to help their buddy . 	0
fresh out of a long-term relationship in which she lost custody of a dog , janey passes the end of day on her stoop . 	0
they wander around japan in panda outfits , wreak havoc on a once civilized golf court , they even do stunts involving live alligators , and so on . 	0
connie sumner has a loving husband , a beautiful home , and a wonderful son , but she wants more . 	0
she silently waits , filled with fear and fading hope for the fate of a loved one , her son , who will never return . 	0
but , disaster strikes , when val goes temporarily blind , due to paranoia . 	0
high powered lawyer claire kubik finds her world turned upside down when her husband , who she thought was tom kubik , is arrested and is revealed to be ron chapman . 	0
a seasoned call girl is offered a way out of the business if she uncovers a blackmail ring in a house of prostitution . 	0
but then there came toni , an intriguing photographer that seemed to see inside his soul . 	0
it becomes a harder choice than one might think . 	0
"the film focuses on fatal ( nora zimmett ) , a former heroin addict who , having embraced this dark lifestyle , decides to leave her "" family "" and break free from the goth world with the help of her college tutor tom ( jeff marchelletta ) . "	0
from that moment on nothing is as it was before . . . 	0
because he is in debt , dewey poses as his roommate , a substitute teacher , and gets a job teaching a 4th grade class . 	0
upon sighting a small , previously not there , diner , he pulls in to find help . 	0
vince finally arrives at the cemetery the following day . 	0
the last executioners of germany , the former east germany , france , hungary , yugoslavia and romania have faced the camera . 	0
leader of the pack luck ( danny lopes ) , fueled on major hallucinogens , transports the gang to the reverend's isolated house where the basis of the second plot has been set simultaneously . 	0
when he loses his power the bully becomes victim and blames everyone else for his demise . 	0
for one week , eduardo coutinho and his team talked to 27 residents in an enormous building in copacabana . 	0
now , johnny and lena ( wayne's girlfriend ) are asked to make the ultimate baby product , called mighty baby . 	0
but before he is able to set out on his expedition , the professor , along with the tablet , are taken hostage by a group of mercenaries , led by the vicious philipe gallo . 	0
an ancient tablet found by famous british archaeologist professor hyde-white is believed to be a roadmap to the legendary lost temple of faramundi and its hidden treasures . 	0
they came to pray , but instead they end up in the middle of an unpleasant religious argument as they suddenly get interrupted by a mystical appearance : is it god ? 	0
unaware that they're transporting a cache' of money , along with jimmy hoffa's finger ( street valued at $25 mil ) , they find themselves thwarting pursuers as they manipulate their way out west . 	0
soledad , the desert artist who accompanies hilary home , hopes this trip will be the start of their new life together . 	0
mother turns out to be his crazy accomplice in mass murder and his quest for immortality . 	0
with the help of another innocent prisoner ( richard harris ) , he escapes the island and proceeds to transform himself into the wealthy count of monte cristo as part of his plan to exact revenge . 	0
he is a homeless street performer who brings shakespeare's soliloquies to life each afternoon on various street corners around the city of denver . 	0
once he leaves his chinese prison cell robert would rather enjoy his freedom back in the u . s . and keep his past behind him , but the tong catches up to him and threatens not only his life but that of his wife . 	0
as anakin is left behind to protect padm&#233 ; , his feelings for her grow into something more than friendship . 	0
the quest takes him to the mountains of north carolina , the beaches of the dominican republic , the islands off of ireland , the gardens of japan and the holy land of india . 	0
missing since 1962 and floating adrift , the antonia graza is not uninhabited . 	0
from his first hand accounts of the ( wonderland murders aka woodland murders ) . 	0
nete's marriage begins to unravel , her father gets worse again and is admitted to hospital , where death comes after all . 	0
how would you feel if when you woke , the nightmare had just begun ? 	0
the gripping story of the dutch bettien martens , based on true facts . 	0
fundamentally , john learns that love and a sense of purpose are more powerful and more valuable than money . 	0
hoping to win prize money offered by a local band contest , dewey forms a rock band with the kids in the class . 	0
francis , an exceptional artist whose imaginative forays into a fictional universe of good and evil fill his notebooks with comic-book imagery , creates a netherworld of superhero alter egos for the two boys . 	0
unfortunately , he neglects to mention that he is a professional gambler with bad instincts and that the jaguar is borrowed . 	0
the submarine's crew , led by the unyielding captain alexi vostrikov , races against time to prevent a chernobyl-like nuclear disaster which threatens not only the lives of his crew , but has the potential to ignite a world war between the super powers . 	0
andy , a charming struggling actor , in his late 20's , an irish james bond that came to hollywood to live 'the life' to its fullest , and carrie , a heart stopping , alluring babe , in her early 20's , who slowly begins to abandon her dream to the lure of the la glamorous life . 	0
soon , against his own expectations and the scorn of his friends , landon finds himself falling in love with this outwardly plain girl who possesses a passion for life he never imagined possible . 	0
when mcconaughey's girlfriend ( played by kate beckinsale ) becomes pregnant , the pair are fearful that the baby will inherit the oldman gene . 	0
he's sixteen and lives with his younger sister , mother cheryl and her boyfriend john , in a modest house in bakersfield , california . 	0
the world around him seemingly comes to a stop ; everything and everybody becomes frozen in time . 	0
in a fit of desperation he challenges god and vents that if only he had god's power , he could solve all his problems . 	0
"the film , a follow-up to "" jack the dog "" , is described as a black comedy about a reformed womanizer ( nestor carbonell ) who struggles to keep his family together . "	0
ben has a way of making trouble for julie . 	0
her young son dies , her marriage to max is ruined , and her lover is in fact dangerous in his jealousy and mad rage , but no matter what the consequences - his subversive spirit lives inside her , forms her , obsesses her . 	0
he cannot concentrate on his job nor on his studies , being continuously mindful of his girlfriend and concubine ana's ( dolores fonzi ) whereabouts and activities . 	0
finally , the purity of arvasu and nittilai's love brings salvation to the land . 	0
however , he can only inhabit the body of a child for a short time . 	0
the bikers tell everyone in the store that if any one tells who committed the crime , the gang will take revenge on them and their families . 	0
they come across each other again and want to make their fathers' wish come true , so they arrange for yoyo and cheung to meet in london . 	0
"in a botched attempt to organize a protest against their "" slave labor "" , the women take over the prison - a rare glimpse of the effects of the prison industrial complex on female inmates . "	0
jason loses an important story assignment entitled 'big fat liar' in movie producer marty wolf's ( paul giamatti ) limo , which wolf then turns into a film . 	0
how does one ask his wife to try something that breaks so many taboos ? 	0
as a way of catharsis , he arranges for a woman to meet his nephew/surrogate son in a selfish act of redemption ; as a result raymond brings larger problems between the two to the surface . 	0
caught in an intrigue of baby-snatching , a bounty hunter and diaper-changing , dave and ruby spend a hilarious , unexpected and wild night together . 	0
the paid-off local police and school security guards were supposed to make sure the school was empty after hours . 	0
behind its doors , an elderly husband and wife guard a secret so dark and complex , no one else has ever shared it . 	0
"two young gentlemen ( rupert everett &#38 ; colin firth ) living in 1890s england use the same pseudonym ( "" earnest "" ) on the sly , which is fine until they both fall in love with women using that name , which leads to a comedy of mistaken identities . . . "	0
shot independently over a 24-hour period , the film is first a witness to the fall of the twin towers , as a line of fire and a buckle in the armature signal imminent collapse . 	0
aussie adventurer steve irwin aka the crocodile hunter has avoided the death-roll and nabbed another feisty croc , hoping to save it from poachers . 	0
haris embarks on a journey through the world of afghan-americans to learn more about their culture , and there he finds both humor and tragedy . 	0
after spending the night in the wilderness , sarah runs into peter , a survivalist type dressed in full combat gear , who promises to lead her out of the woods . 	0
now the assassin and the cop must join forces - so sue can avenge her sister's death and hong can prove her innocence in a spectacular confrontation at chow nunn's headquarters . . . 	0
the creators of visas and virtue ( 1997 academy award winner , best live action short film ) have embarked on a new journey - the production of independence day . 	0
one whom he could never love and one whom he could never stop loving . . . 	0
soon , she begins to receive strange phone calls from jennifer , her dead best friend , who has supposedly come back from the dead to avenge her death . 	0
the parent corporation sends in an elite military unit , where they meet alice , who is suffering from amnesia due to exposure to nerve gas . 	0
as he experiences each aberration , the artist enters an almost trance-like state , during which he paints what he sees . 	0
those who score well are recruited into a secret paramilitary academy . 	0
even though many at the time believed it was a violation of their civil rights to privacy . 	0
an undercover narc dies , the investigation stalls , so the detroit p . d . 	0
the story starts with a bit more in depth on the court house scene which ended the last film . 	0
a gang of robbers , lead by career criminal charlie croker , create the largest traffic jam in los angeles history , giving them time to pull off a theft of gold bullion . 	0
"retired nfl linebacker , "" terrible "" terry tate enforces the office rules at the felcher and sons' headquarters the only way he knows how : with bone-crushing tackles and hard-core trash-talk . "	0
the story also depicts the first encounters between europeans and north american indians and the birth of the first european child on north american soil . 	0
the tenement is a four story anthology that in which each of its characters live within the same building and walk a fine line between good and evil . 	0
finally , the unequal lovers end up as fugitives from justice - but for how long ? 	0
forced with the ultimatum , keith launches himself on a day of reclamation . 	0
she's not disappointed - oliver turns out to be a nightmare . 	0
one day , butcher lee ( karen allen ) , inez's trusted friend and an amateur mystic of sorts , reveals a vision that inez's one true love is close by . 	0
cathy ( julianne moore ) is the perfect 50s housewife , living the perfect 50s life : healthy kids , successful husband , social prominence . 	0
before they carry this out , they want to truly experience life on the edge and they devise a plan by which their suicides will make them legends . 	0
the camera cuts back and forth between gus and grace : he talks about what a great driver he is , she says he's a lousy driver . 	0
scott was on his way to work shooting a documentary in midtown manhattan on september 11th . 	0
the two choose a piano from his possessions , which comes to represent the couple's relationship as he pushes the piano 50 blocks across the city to their home . 	0
